Year,Month,Date,Flight_Number,Actual_DepTime,Scheduled_DepTime,Actual_ArrTime,Scheduled_ArrTime,AirTime,ArrivalDelay,DepDelay,Origin,Destination,Distance,Delay
2018,10,10,5230,1630,1610,1727,1710,46,17,20,STL,MDW,251,YES
2018,10,11,5232,2158,2145,2250,2245,42,5,13,STL,MDW,251,NO
2018,10,12,5465,1936,1930,2056,2100,69,-4,6,STL,OKC,462,NO
2018,10,13,5532,1930,1915,2035,2025,56,10,15,STL,OMA,342,NO
2018,10,14,6467,1656,1645,1905,1920,175,-15,11,STL,PHX,1262,NO
2018,10,15,579,1922,1915,2115,2110,44,5,7,STL,SDF,254,NO
2018,10,16,1229,2118,2110,2223,2225,54,-2,8,STL,TUL,351,NO
2018,10,17,1591,1724,1625,1911,1825,215,46,59,TPA,ABQ,1497,YES
2018,10,18,5036,1722,1550,2001,1830,126,91,92,TPA,ALB,1130,YES
2018,10,19,5960,1542,1530,1807,1815,130,-8,12,TPA,BDL,1111,NO
2018,10,20,457,2004,1935,2026,2000,69,26,29,TPA,BHM,460,YES
2018,10,21,560,1416,1345,1504,1410,69,54,31,TPA,BHM,460,YES
2018,10,22,1202,1834,1825,1920,1920,89,0,9,TPA,BNA,612,NO
2018,10,23,776,1429,1350,1526,1440,88,46,39,TPA,BNA,612,YES
2018,10,24,395,1302,1150,1523,1400,108,83,72,TPA,BWI,842,YES
2018,10,25,4193,1909,1845,2106,2100,105,6,24,TPA,BWI,842,NO
2018,10,26,6559,1201,1010,1400,1220,109,100,111,TPA,CMH,829,YES
2018,10,27,485,1601,1440,1755,1650,104,65,81,TPA,CMH,829,YES
2018,10,28,1106,1222,1215,1414,1425,216,-11,7,TPA,DEN,1506,NO
2018,10,29,707,1305,1245,1419,1345,45,34,20,TPA,FLL,197,YES
2018,10,30,735,2237,2215,2327,2310,39,17,22,TPA,FLL,197,YES
2018,10,31,1761,1044,1035,1152,1205,120,-13,9,TPA,HOU,781,NO
2018,10,1,2015,1605,1535,1722,1705,129,17,30,TPA,HOU,781,YES
2018,10,2,260,1957,1935,2112,2105,124,7,22,TPA,HOU,781,NO
2018,10,3,545,1613,1515,1826,1735,117,51,58,TPA,IND,838,YES
2018,10,4,48,2038,2015,2251,2245,122,6,23,TPA,ISP,1034,NO
2018,10,5,1069,1654,1645,1739,1735,30,4,9,TPA,JAX,180,NO
2018,10,6,783,1219,1210,1353,1300,47,53,9,TPA,JAX,180,YES
2018,10,7,2791,1207,1130,1401,1340,279,21,37,TPA,LAS,1984,YES
2018,10,8,1032,1830,1815,2018,2010,152,8,15,TPA,MCI,1048,NO
2018,10,9,688,2323,2110,48,2250,128,118,133,TPA,MDW,997,YES
2018,10,10,1073,1742,1555,1910,1740,131,90,107,TPA,MDW,997,YES
2018,10,11,2079,1203,1045,1343,1225,140,78,78,TPA,MDW,997,YES
2018,10,12,1637,2004,1755,2136,1940,130,116,129,TPA,MDW,997,YES
2018,10,13,1660,1328,1310,1511,1450,137,21,18,TPA,MDW,997,YES
2018,10,14,290,1951,1750,2225,2045,141,100,121,TPA,MHT,1204,YES
2018,10,15,1121,1227,1135,1535,1430,147,65,52,TPA,MHT,1204,YES
2018,10,16,1631,1326,1320,1411,1405,79,6,6,TPA,MSY,487,NO
2018,10,17,1674,1201,1105,1347,1305,93,42,56,TPA,ORF,717,YES
2018,10,18,418,1238,1230,1400,1320,34,40,8,TPA,PBI,174,YES
2018,10,19,509,1814,1640,2045,1910,117,95,94,TPA,PHL,920,YES
2018,10,20,293,2008,1950,2240,2220,120,20,18,TPA,PHL,920,YES
2018,10,21,347,1416,1345,1701,1635,259,26,31,TPA,PHX,1788,YES
2018,10,22,1074,1049,1025,1353,1245,114,68,24,TPA,PIT,873,YES
2018,10,23,1483,2037,2020,2259,2305,128,-6,17,TPA,PVD,1137,NO
2018,10,24,1163,1255,1245,1545,1525,134,20,10,TPA,PVD,1137,YES
2018,10,25,1167,1240,1225,1433,1405,75,28,15,TPA,RDU,587,YES
2018,10,26,2264,1948,1845,2112,2030,74,42,63,TPA,RDU,587,YES
2018,10,27,2339,1852,1835,2043,2030,159,13,17,TPA,SAT,972,NO
2018,10,28,99,1605,1510,1758,1715,100,43,55,TPA,SDF,727,YES
2018,10,29,574,1058,1040,1313,1210,124,63,18,TPA,STL,869,YES
2018,10,30,761,2028,2000,2141,2130,121,11,28,TPA,STL,869,NO
2018,10,31,1316,1247,1240,1341,1335,44,6,7,TUL,DAL,237,NO
2018,10,1,1808,1323,1305,1409,1400,37,9,18,TUL,MCI,223,NO
2018,10,2,791,1902,1825,2002,1925,47,37,37,TUS,ABQ,321,YES
2018,10,3,956,1042,1020,1055,1035,61,20,22,TUS,LAS,365,YES
2018,10,4,1070,1948,1935,2015,2010,69,5,13,TUS,LAX,451,NO
2018,10,5,2052,1333,1320,1735,1735,171,0,13,TUS,MDW,1440,NO
2018,10,6,2113,850,830,1024,950,114,34,20,TUS,OAK,747,YES
2018,10,7,2330,1607,1555,1844,1830,81,14,12,ABQ,DAL,580,NO
2018,10,8,1513,1110,1100,1336,1335,77,1,10,ABQ,DAL,580,NO
2018,10,9,1737,1320,1310,1554,1545,80,9,10,ABQ,DAL,580,NO
2018,10,10,2390,1534,1525,1621,1630,90,-9,9,ABQ,LAX,677,NO
2018,10,11,5299,1303,1255,1814,1815,176,-1,8,ABQ,MCO,1552,NO
2018,10,12,6147,1351,1325,1455,1440,56,15,26,ALB,BWI,288,YES
2018,10,13,142,2011,2000,2103,2055,41,8,11,AUS,DAL,189,NO
2018,10,14,132,1921,1915,2007,2020,156,-13,6,AUS,LAS,1090,NO
2018,10,15,608,1349,1340,1659,1705,116,-6,9,AUS,MCO,993,NO
2018,10,16,2833,708,700,929,955,290,-26,8,BDL,LAS,2298,NO
2018,10,17,2875,1532,1525,1652,1655,126,-3,7,BDL,MDW,777,NO
2018,10,18,2932,1235,1220,1351,1350,120,1,15,BDL,MDW,777,NO
2018,10,19,3068,1050,1040,1241,1255,219,-14,10,BHM,LAS,1618,NO
2018,10,20,3374,1017,955,1237,1220,65,17,22,BHM,MCO,478,YES
2018,10,21,3688,1156,1140,1405,1345,55,20,16,BHM,SDF,323,YES
2018,10,22,711,1921,1915,2227,2225,112,2,6,BNA,BDL,852,NO
2018,10,23,2615,1431,1425,1656,1700,73,-4,6,BNA,BWI,588,NO
2018,10,24,4653,2056,2010,2326,2240,75,46,46,BNA,DTW,457,YES
2018,10,25,2637,928,905,1132,1115,114,17,23,BNA,HOU,670,YES
2018,10,26,4690,2036,2020,2240,2230,109,10,16,BNA,HOU,670,NO
2018,10,27,6243,1301,1210,1448,1425,214,23,51,BNA,LAS,1588,YES
2018,10,28,5202,1103,1055,1322,1335,236,-13,8,BNA,LAX,1797,NO
2018,10,29,5563,1230,1220,1557,1515,133,42,10,BNA,PHL,675,YES
2018,10,30,6402,1444,1430,1658,1650,62,8,14,BNA,RDU,443,NO
2018,10,31,6306,1816,1805,2058,2050,87,8,11,BNA,TPA,612,NO
2018,10,1,6550,2111,2055,2217,2200,53,17,16,BUF,BWI,281,YES
2018,10,2,856,721,715,1004,1000,144,4,6,BUF,MCO,1011,NO
2018,10,3,984,1922,1910,2021,2000,106,21,12,BUF,MDW,468,YES
2018,10,4,5937,1701,1650,1927,1950,247,-23,11,BUF,PHX,1912,NO
2018,10,5,5912,1722,1715,2000,2005,143,-5,7,BUF,TPA,1054,NO
2018,10,6,5968,822,745,934,900,62,34,37,BUR,OAK,325,YES
2018,10,7,242,1638,1620,1905,1845,70,20,18,BUR,PHX,369,YES
2018,10,8,1694,1448,1425,1642,1655,221,-13,23,BWI,ABQ,1670,NO
2018,10,9,1730,921,915,1033,1025,50,8,6,BWI,ALB,288,NO
2018,10,10,1084,2101,2045,2202,2150,48,12,16,BWI,ALB,288,NO
2018,10,11,1663,911,845,1152,1140,202,12,26,BWI,AUS,1342,NO
2018,10,12,5180,1836,1825,1933,1935,107,-2,11,BWI,BHM,682,NO
2018,10,13,1699,858,815,956,930,103,26,43,BWI,BHM,682,YES
2018,10,14,302,956,930,1039,1030,88,9,26,BWI,BNA,588,NO
2018,10,15,763,1439,1430,1526,1530,92,-4,9,BWI,BNA,588,NO
2018,10,16,6562,2129,2100,2230,2205,48,25,29,BWI,BUF,281,YES
2018,10,17,1723,812,800,922,920,51,2,12,BWI,CLE,314,NO
2018,10,18,1865,1908,1845,2053,2055,211,-2,23,BWI,DEN,1491,NO
2018,10,19,1733,1023,1010,1253,1255,134,-2,13,BWI,FLL,925,NO
2018,10,20,265,2021,2015,2253,2255,201,-2,6,BWI,HOU,1246,NO
2018,10,21,4541,727,720,822,820,43,2,7,BWI,ISP,220,NO
2018,10,22,1860,1005,955,1205,1200,107,5,10,BWI,JAX,663,NO
2018,10,23,1871,706,655,851,930,271,-39,11,BWI,LAS,2106,NO
2018,10,24,1878,1013,955,1203,1225,273,-22,18,BWI,LAS,2106,NO
2018,10,25,1975,1101,1045,1228,1225,132,3,16,BWI,LIT,912,NO
2018,10,26,2027,846,840,1112,1105,132,7,6,BWI,MCO,787,NO
2018,10,27,969,1034,1015,1257,1240,129,17,19,BWI,MCO,787,YES
2018,10,28,1166,1451,1440,1713,1705,128,8,11,BWI,MCO,787,NO
2018,10,29,4883,918,850,1114,1045,156,29,28,BWI,MSY,998,YES
2018,10,30,2971,1150,1140,1234,1230,33,4,10,BWI,ORF,159,NO
2018,10,31,3328,1246,1240,1523,1555,261,-32,6,BWI,PHX,1999,NO
2018,10,1,2607,854,840,1129,1155,259,-26,14,BWI,PHX,1999,NO
2018,10,2,735,1515,1505,1752,1820,262,-28,10,BWI,PHX,1999,NO
2018,10,3,234,1342,1200,1436,1300,38,96,102,BWI,PIT,210,YES
2018,10,4,491,829,650,935,800,49,95,99,BWI,PVD,328,YES
2018,10,5,1919,809,725,918,835,49,43,44,BWI,PVD,328,YES
2018,10,6,827,1525,1510,1625,1620,50,5,15,BWI,PVD,328,NO
2018,10,7,496,1818,1805,1922,1915,51,7,13,BWI,PVD,328,NO
2018,10,8,1869,2024,2015,2123,2120,44,3,9,BWI,RDU,255,NO
2018,10,9,1643,1023,1015,1306,1305,145,1,8,BWI,RSW,919,NO
2018,10,10,477,1826,1820,2026,2110,290,-44,6,BWI,SAN,2295,NO
2018,10,11,484,1120,1045,1406,1345,214,21,35,BWI,SAT,1407,YES
2018,10,12,530,910,845,1050,1035,78,15,25,BWI,SDF,495,YES
2018,10,13,63,910,850,1127,1150,243,-23,20,BWI,SLC,1864,NO
2018,10,14,363,1206,1005,1308,1125,110,103,121,BWI,STL,737,YES
2018,10,15,1237,1338,1325,1554,1555,124,-1,13,BWI,TPA,842,NO
2018,10,16,1257,1927,1915,2008,1935,66,33,12,CLE,MDW,307,YES
2018,10,17,1588,1043,1035,1056,1050,51,6,8,CLE,MDW,307,NO
2018,10,18,1612,857,825,905,840,56,25,32,CMH,BNA,338,YES
2018,10,19,1638,1452,1445,1559,1555,53,4,7,CMH,BWI,336,NO
2018,10,20,2276,2120,2110,2228,2215,56,13,10,CMH,BWI,336,NO
2018,10,21,567,951,940,1102,1050,58,12,11,CMH,BWI,336,NO
2018,10,22,667,710,700,806,835,222,-29,10,CMH,LAS,1772,NO
2018,10,23,328,735,720,937,930,111,7,15,CMH,MCO,802,NO
2018,10,24,1680,1025,1015,1024,1025,47,-1,10,CMH,MDW,284,NO
2018,10,25,1749,859,850,902,900,50,2,9,CMH,MDW,284,NO
2018,10,26,2534,759,745,815,755,50,20,14,CMH,MDW,284,YES
2018,10,27,5093,1252,1245,1256,1255,49,1,7,CMH,MDW,284,NO
2018,10,28,5444,1849,1835,1855,1845,53,10,14,CMH,MDW,284,NO
2018,10,29,6018,2132,2125,2134,2130,49,4,7,CMH,MDW,284,NO
2018,10,30,1103,1900,1845,2021,2020,65,1,15,CMH,PHL,405,NO
2018,10,31,2823,1119,1110,1236,1230,60,6,9,CMH,PHL,405,NO
2018,10,1,2874,1302,1255,1451,1520,213,-29,7,CMH,PHX,1671,NO
2018,10,2,2919,911,905,935,930,64,5,6,CMH,STL,410,NO
2018,10,3,3122,1507,1500,1525,1525,67,0,7,CMH,STL,410,NO
2018,10,4,3186,1426,1405,1506,1455,89,11,21,DAL,ABQ,580,NO
2018,10,5,3191,646,640,724,730,88,-6,6,DAL,ABQ,580,NO
2018,10,6,3198,1618,1610,1705,1700,34,5,8,DAL,AUS,189,NO
2018,10,7,3248,718,705,821,750,91,31,13,DAL,ELP,562,YES
2018,10,8,6256,1211,1200,1305,1300,43,5,11,DAL,HOU,239,NO
2018,10,9,6242,1809,1800,1902,1900,42,2,9,DAL,HOU,239,NO
2018,10,10,5172,2204,2050,2304,2155,49,69,74,DAL,LBB,293,YES
2018,10,11,6514,1500,1450,1554,1550,42,4,10,DAL,LIT,296,NO
2018,10,12,763,912,900,1008,1000,44,8,12,DAL,LIT,296,NO
2018,10,13,1055,1322,1315,1429,1425,57,4,7,DAL,MAF,319,NO
2018,10,14,1213,1557,1550,1707,1700,57,7,7,DAL,MAF,319,NO
2018,10,15,442,1120,1055,1224,1205,55,19,25,DAL,MAF,319,YES
2018,10,16,7387,1758,1740,1846,1830,38,16,18,DAL,OKC,181,YES
2018,10,17,5619,1449,1425,1531,1515,33,16,24,DAL,OKC,181,YES
2018,10,18,976,1041,1035,1139,1135,45,4,6,DAL,SAT,248,NO
2018,10,19,215,1357,1350,1452,1450,45,2,7,DAL,SAT,248,NO
2018,10,20,501,1902,1855,2031,2030,80,1,7,DAL,STL,546,NO
2018,10,21,1118,936,920,1024,1015,39,9,16,DAL,TUL,237,NO
2018,10,22,1435,1632,1625,1723,1720,39,3,7,DAL,TUL,237,NO
2018,10,23,1245,1046,1035,1418,1400,119,18,11,DEN,BNA,1013,YES
2018,10,24,4751,1342,1335,1857,1850,182,7,7,DEN,BWI,1491,NO
2018,10,25,6195,1731,1720,2245,2235,183,10,11,DEN,BWI,1491,NO
2018,10,26,252,853,845,1402,1400,178,2,8,DEN,BWI,1491,NO
2018,10,27,797,1849,1835,1926,1930,83,-4,14,DEN,LAS,629,NO
2018,10,28,964,1525,1505,1802,1735,80,27,20,DEN,MCI,533,YES
2018,10,29,1099,1226,1215,1539,1530,122,9,11,DEN,MDW,895,NO
2018,10,30,3125,1228,1205,1406,1400,82,6,23,DEN,PHX,602,NO
2018,10,31,1332,1601,1555,1759,1800,163,-1,6,DEN,SEA,1024,NO
2018,10,19,510,1332,1300,1444,1425,58,19,32,DEN,SLC,391,YES
2018,10,1,845,732,725,750,805,68,-15,7,DTW,BNA,457,NO
2018,10,2,850,658,650,820,810,72,10,8,DTW,BWI,408,NO
2018,10,3,1178,1747,1740,2007,2020,123,-13,7,DTW,MCO,957,NO
2018,10,4,2131,844,835,843,845,46,-2,9,DTW,MDW,229,NO
2018,10,5,4386,1037,1025,1036,1030,42,6,12,DTW,MDW,229,NO
2018,10,6,3571,2023,2010,2032,2015,54,17,13,DTW,MDW,229,YES
2018,10,7,1894,725,715,748,755,69,-7,10,DTW,STL,440,NO
2018,10,8,3659,1201,1155,1228,1235,71,-7,6,DTW,STL,440,NO
2018,10,9,1881,1746,1740,1836,1835,39,1,6,ELP,ABQ,223,NO
2018,10,10,1201,925,905,1152,1135,77,17,20,ELP,DAL,562,YES
2018,10,11,852,1200,1130,1425,1400,72,25,30,ELP,DAL,562,YES
2018,10,12,1863,835,815,943,935,59,8,20,ELP,PHX,347,NO
2018,10,13,2105,1427,1420,1540,1540,118,0,7,FLL,BNA,793,NO
2018,10,14,2497,2109,2010,2331,2240,122,51,59,FLL,BWI,925,YES
2018,10,15,793,1433,1400,1519,1500,31,19,33,FLL,MCO,178,YES
2018,10,16,3228,1024,1015,1223,1230,162,-7,9,FLL,MDW,1166,NO
2018,10,17,1583,1134,1120,1245,1225,107,20,14,FLL,MSY,673,YES
2018,10,18,494,1235,1155,1538,1450,163,48,40,FLL,PHL,992,YES
2018,10,19,549,1004,950,1130,1120,74,10,14,HOU,BHM,570,NO
2018,10,20,596,937,925,1114,1110,86,4,12,HOU,BNA,670,NO
2018,10,21,116,1507,1500,1559,1555,42,4,7,HOU,DAL,239,NO
2018,10,22,154,2054,1930,2152,2025,42,87,84,HOU,DAL,239,YES
2018,10,23,149,743,730,900,900,124,0,13,HOU,DEN,883,NO
2018,10,24,301,1536,1530,1641,1650,173,-9,6,HOU,LAS,1235,NO
2018,10,25,207,2006,1955,2127,2140,185,-13,11,HOU,LAX,1390,NO
2018,10,26,1116,1715,1705,2012,2015,99,-3,10,HOU,MCO,848,NO
2018,10,27,1048,919,910,1145,1135,131,10,9,HOU,MDW,937,NO
2018,10,28,1331,1151,1140,1245,1240,42,5,11,HOU,MSY,303,NO
2018,10,29,1419,1533,1525,1945,1935,180,10,8,HOU,PHL,1335,NO
2018,10,30,1673,1526,1520,1619,1620,100,-1,6,IAD,MDW,577,NO
2018,10,31,2396,1955,1945,2049,2045,92,4,10,IAD,MDW,577,NO
2018,10,1,239,1117,1110,1238,1240,72,-2,7,IND,BWI,515,NO
2018,10,2,456,1350,1325,1338,1315,37,23,25,IND,MDW,162,YES
2018,10,3,484,809,800,815,755,40,20,9,IND,MDW,162,YES
2018,10,4,533,1248,1240,1540,1555,158,-15,8,ISP,FLL,1093,NO
2018,10,5,818,2033,2000,2312,2305,147,7,33,ISP,PBI,1052,NO
2018,10,6,704,1055,1035,1328,1315,81,13,20,JAN,MCO,587,NO
2018,10,7,1066,1056,1050,1230,1235,83,-5,6,JAX,BWI,663,NO
2018,10,8,1326,1519,1500,1615,1600,41,15,19,LAS,BUR,223,YES
2018,10,9,1352,1702,1655,2357,2345,213,12,7,LAS,CMH,1772,NO
2018,10,10,1837,1215,1135,1653,1635,148,18,40,LAS,HOU,1235,YES
2018,10,11,1143,2001,1955,45,40,145,5,6,LAS,HOU,1235,NO
2018,10,12,1170,2202,2100,2305,2205,39,60,62,LAS,LAX,236,YES
2018,10,13,1285,1551,1500,1651,1605,39,46,51,LAS,LAX,236,YES
2018,10,14,2408,1532,1520,2031,2010,161,21,12,LAS,MCI,1140,YES
2018,10,15,4560,2133,2110,2259,2240,68,19,23,LAS,OAK,407,YES
2018,10,16,5351,1552,1545,2355,2335,283,20,7,LAS,PVD,2363,YES
2018,10,17,6085,1436,1430,1555,1550,58,5,6,LAS,RNO,345,NO
2018,10,18,2821,833,825,935,925,45,10,8,LAS,SAN,258,NO
2018,10,19,2971,2225,2155,2317,2255,39,22,30,LAS,SAN,258,YES
2018,10,20,3230,1133,1110,1557,1545,128,12,23,LAS,SAT,1069,NO
2018,10,21,3438,1503,1455,1602,1600,41,2,8,LAS,SNA,226,NO
2018,10,22,631,1103,1040,1604,1550,165,14,23,LAS,STL,1372,NO
2018,10,23,734,2048,2015,2333,2300,95,33,33,LAX,ABQ,677,YES
2018,10,24,5310,957,945,1243,1230,95,13,12,LAX,ABQ,677,NO
2018,10,25,4813,821,800,931,915,58,16,21,LAX,OAK,337,YES
2018,10,26,5478,1828,1800,1942,1915,56,27,28,LAX,OAK,337,YES
2018,10,27,5641,2004,1955,2104,2100,51,4,9,LAX,SJC,308,NO
2018,10,28,6293,1022,1010,1123,1115,49,8,12,LAX,SJC,308,NO
2018,10,29,6474,1504,1455,1613,1610,59,3,9,LAX,SMF,373,NO
2018,10,30,3685,1909,1900,2012,2005,52,7,9,LIT,DAL,296,NO
2018,10,31,1566,1026,1020,1206,1200,89,6,6,LIT,MDW,544,NO
2018,10,1,1608,1243,1230,1245,1250,110,-5,13,MAF,LAS,796,NO
2018,10,2,1743,859,845,953,955,100,-2,14,MCI,ABQ,718,NO
2018,10,3,680,1951,1945,2209,2205,63,4,6,MCI,IND,451,NO
2018,10,4,1749,1230,1150,1308,1300,150,8,40,MCI,LAS,1140,NO
2018,10,5,1805,718,700,837,845,172,-8,18,MCI,LAX,1363,NO
2018,10,6,2092,1210,1200,1315,1340,173,-25,10,MCI,LAX,1363,NO
2018,10,7,463,1824,1810,1953,1930,75,23,14,MCI,MDW,405,YES
2018,10,8,2206,1440,1430,1553,1550,58,3,10,MCI,MDW,405,NO
2018,10,9,1567,1239,1230,1414,1425,205,-11,9,MCI,PDX,1481,NO
2018,10,10,1713,1529,1500,1722,1710,221,12,29,MCI,SEA,1489,NO
2018,10,11,6108,2049,2035,2135,2130,38,5,14,MCI,STL,237,NO
2018,11,12,794,1825,1800,1919,1855,42,24,25,MCI,STL,237,YES
2018,11,13,558,1221,1215,1309,1310,39,-1,6,MCI,STL,237,NO
2018,11,14,329,1447,1430,1537,1525,39,12,17,MCI,TUL,223,NO
2018,11,15,354,1652,1645,1914,1920,129,-6,7,MCO,BDL,1050,NO
2018,11,16,1768,1243,1235,1440,1440,102,0,8,MCO,BWI,787,NO
2018,11,17,1769,1052,1025,1301,1235,234,26,27,MCO,DEN,1545,YES
2018,11,18,1921,1922,1845,2020,1945,43,35,37,MCO,FLL,178,YES
2018,11,19,2086,2215,2115,2344,2255,138,49,60,MCO,HOU,848,YES
2018,11,20,583,1017,1010,1211,1215,95,-4,7,MCO,IAD,758,NO
2018,11,21,696,1053,1035,1321,1300,129,21,18,MCO,IND,828,YES
2018,11,22,746,1242,1230,1457,1435,171,22,12,MCO,MCI,1072,YES
2018,11,23,1765,1548,1505,1830,1740,122,50,43,MCO,PHL,861,YES
2018,11,24,654,1321,1310,1529,1525,111,4,11,MCO,PIT,834,NO
2018,11,25,756,820,650,1038,930,123,68,90,MCO,PVD,1073,YES
2018,11,26,2335,1352,1345,1614,1620,129,-6,7,MCO,PVD,1073,NO
2018,11,27,4965,1546,1530,1744,1740,104,4,16,MCO,SDF,718,NO
2018,11,28,55,1044,1015,1329,1300,93,29,29,MDW,ALB,717,YES
2018,11,29,3932,2021,2005,2314,2305,100,9,16,MDW,BDL,777,NO
2018,11,30,2174,1206,1200,1508,1455,101,13,6,MDW,BDL,777,NO
2018,11,1,116,752,745,859,905,53,-6,7,MDW,BNA,395,NO
2018,11,2,2425,2104,2040,2227,2155,59,32,24,MDW,BNA,395,YES
2018,11,3,56,2042,2035,2307,2255,68,12,7,MDW,BUF,468,NO
2018,11,4,519,2131,2115,8,2355,81,13,16,MDW,BWI,611,NO
2018,11,5,2241,2028,1940,2258,2225,82,33,48,MDW,BWI,611,YES
2018,11,6,4999,1646,1625,1903,1840,52,23,21,MDW,CLE,307,YES
2018,11,7,282,2034,2020,2234,2225,45,9,14,MDW,CMH,284,NO
2018,11,8,583,1807,1800,1920,1940,118,-20,7,MDW,DEN,895,NO
2018,11,9,1454,1249,1235,1358,1410,116,-12,14,MDW,DEN,895,NO
2018,11,10,1112,1636,1625,1842,1835,45,7,11,MDW,DTW,229,NO
2018,11,11,1453,2053,2040,2309,2240,45,29,13,MDW,DTW,229,YES
2018,11,12,1482,1351,1340,1730,1735,147,-5,11,MDW,FLL,1166,NO
2018,11,13,1544,1014,940,1403,1335,154,28,34,MDW,FLL,1166,YES
2018,11,14,312,2013,2000,2352,2355,144,-3,13,MDW,FLL,1166,NO
2018,11,15,362,2103,2040,2318,2325,124,-7,23,MDW,HOU,937,NO
2018,11,16,1059,1216,1205,1501,1450,82,11,11,MDW,IAD,577,NO
2018,11,17,1414,1701,1650,1854,1845,30,9,11,MDW,IND,162,NO
2018,11,18,2415,1933,1920,2226,2220,96,6,13,MDW,ISP,765,NO
2018,11,19,2478,1646,1625,2014,1935,121,39,21,MDW,ISP,765,YES
2018,11,20,153,835,820,1016,1015,89,1,15,MDW,JAN,666,NO
2018,11,21,65,2036,2010,2205,2210,191,-5,26,MDW,LAS,1521,NO
2018,11,22,803,1313,1225,1437,1425,190,12,48,MDW,LAS,1521,NO
2018,11,23,833,1608,1550,1804,1825,216,-21,18,MDW,LAX,1750,NO
2018,11,24,883,1051,1040,1211,1205,68,6,11,MDW,MCI,405,NO
2018,11,25,1098,1405,1345,1517,1510,66,7,20,MDW,MCI,405,NO
2018,11,26,1201,1307,1240,1432,1405,70,27,27,MDW,MCI,405,YES
2018,11,27,496,2113,2105,2235,2230,60,5,8,MDW,MCI,405,NO
2018,11,28,1440,759,750,920,915,63,5,9,MDW,MCI,405,NO
2018,11,29,1458,1625,1615,1841,1905,239,-24,10,MDW,OAK,1844,NO
2018,11,30,2536,1951,1945,2246,2240,87,6,6,MDW,ORF,704,NO
2018,11,1,4407,1650,1635,1948,1945,101,3,15,MDW,PHL,668,NO
2018,11,2,4657,1504,1355,1753,1700,96,53,69,MDW,PHL,668,YES
2018,11,3,1274,1254,1245,1611,1550,125,21,9,MDW,PHL,668,YES
2018,11,4,938,934,925,1148,1145,63,3,9,MDW,PIT,402,NO
2018,11,5,3158,708,700,1009,1005,106,4,8,MDW,PVD,842,NO
2018,11,6,3102,2142,2050,39,2355,100,44,52,MDW,PVD,842,YES
2018,11,7,3303,1301,1250,1447,1515,213,-28,11,MDW,SAN,1728,NO
2018,11,8,295,944,900,1126,1125,213,1,44,MDW,SAN,1728,NO
2018,11,9,2610,1846,1835,2041,2040,44,1,11,MDW,SDF,271,NO
2018,11,10,5343,1912,1900,2122,2130,235,-8,12,MDW,SEA,1733,NO
2018,11,11,4443,1902,1855,2113,2140,240,-27,7,MDW,SFO,1855,NO
2018,11,12,5420,1928,1920,2144,2205,239,-21,8,MDW,SJC,1838,NO
2018,11,13,6356,936,930,1138,1200,171,-22,6,MDW,SLC,1258,NO
2018,11,14,6480,1848,1840,2046,2110,168,-24,8,MDW,SLC,1258,NO
2018,11,15,484,1002,955,1055,1100,42,-5,7,MDW,STL,251,NO
2018,11,16,747,1638,1605,1748,1710,47,38,33,MDW,STL,251,YES
2018,11,17,5382,839,825,1204,1200,124,4,14,MDW,TPA,997,NO
2018,11,18,223,1137,1120,1312,1255,67,17,17,MHT,BWI,377,YES
2018,11,19,1194,742,725,927,900,78,27,17,MHT,BWI,377,YES
2018,11,20,1719,1139,1005,1326,1140,71,106,94,MHT,BWI,377,YES
2018,11,21,2361,1439,1415,1607,1550,124,17,24,MHT,MDW,838,YES
2018,11,22,6290,1447,1405,1656,1535,107,81,42,MHT,PHL,290,YES
2018,11,23,1233,918,905,1056,1035,63,21,13,MHT,PHL,290,YES
2018,11,24,311,1923,1915,2036,2045,62,-9,8,MHT,PHL,290,NO
2018,11,25,265,1732,1645,1902,1815,69,47,47,MHT,PHL,290,YES
2018,11,26,6463,725,715,1027,1030,115,-3,10,MSY,BWI,998,NO
2018,11,27,5683,1144,1110,1306,1235,76,31,34,MSY,DAL,437,YES
2018,11,28,793,1316,1255,1533,1535,189,-2,21,MSY,PHX,1301,NO
2018,11,29,1920,2005,1940,2223,2205,64,18,25,OAK,BOI,511,YES
2018,11,30,1945,702,645,1019,1010,123,9,17,OAK,DEN,957,NO
2018,11,1,607,1339,1330,1709,1655,131,14,9,OAK,DEN,957,NO
2018,11,2,415,842,835,1031,1035,96,-4,7,OAK,GEG,723,NO
2018,11,3,928,751,745,1323,1325,199,-2,6,OAK,HOU,1642,NO
2018,11,4,4012,840,830,951,945,55,6,10,OAK,LAX,337,NO
2018,11,5,675,1715,1700,1829,1815,58,14,15,OAK,LAX,337,NO
2018,11,6,521,706,700,815,815,48,0,6,OAK,LAX,337,NO
2018,11,7,300,1010,940,1619,1540,234,39,30,OAK,MDW,1844,YES
2018,11,8,2132,706,700,1305,1305,224,0,6,OAK,MDW,1844,NO
2018,11,9,3144,759,745,852,835,36,17,14,OAK,RNO,180,YES
2018,11,10,141,2119,2055,2231,2220,61,11,24,OAK,SAN,446,NO
2018,11,11,740,2149,2125,2301,2250,64,11,24,OAK,SAN,446,NO
2018,11,12,291,638,615,754,740,65,14,23,OAK,SAN,446,NO
2018,11,13,723,847,840,1002,1000,62,2,7,OAK,SNA,371,NO
